taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Batrochoglanis_acanthochiroides	1	?	2	?	1	0
Batrochoglanis_transmontanus	1	?	2	?	1	0
Cruciglanis_pacifici	1	?	2	?	1	0
Glyptothorax_gracilis	1	?	2	?	1	0
Glyptothorax_ketambe	1	?	2	?	1	0
Gagata_melanopterus	1	?	2	?	1	0
Ayarnangra_estuarius	1	?	2	?	1	0
Gagata_dolichonema	1	?	2	?	1	0
Glyptothorax_naziri	1	?	2	?	1	0
Gagata_sexualis	1	?	2	?	1	0
Oreoglanis_hypsiurus	1	?	2	?	1	0
Oreoglanis_jingdongensis	1	?	2	?	1	0
Pseudolaguvia_tenebricosa	1	?	2	?	1	0
Pareuchiloglanis_macrotrema	1	?	2	?	1	0
Pareuchiloglanis_songdaensis	1	?	2	?	1	0
Pareuchiloglanis_abbreviatus	1	?	2	?	1	0
Pareuchiloglanis_poilanei	1	?	2	?	1	0
Pareuchiloglanis_tianquanensis	1	?	2	?	1	0
Pareuchiloglanis_nebulifer	1	?	2	?	1	0
Pareuchiloglanis_tamduongensis	1	?	2	?	1	0
Glyptothorax_granulus	1	?	2	?	1	0
Glyptothorax_brevipinnis	1	?	2	?	1	0
Glyptothorax_zanaensis	1	?	2	?	1	0
Glyptothorax_garhwali	1	?	2	?	1	0
Myersglanis_blythii	1	?	2	?	1	0
Hara_mesembrina	1	?	2	?	1	0
Glyptothorax_ngapang	1	?	2	?	1	0
Glyptothorax_filicatus	1	?	2	?	1	0
Glyptothorax_exodon	1	?	2	?	1	0
Glyptothorax_punjabensis	1	?	2	?	1	0
Glyptothorax_sufii	1	?	2	?	1	0
Erethistes_maesotensis	1	?	2	?	1	0
Glyptothorax_kudremukhensis	1	?	2	?	1	0
Glyptothorax_alaknandi	1	?	2	?	1	0
Glyptothorax_saisii	1	?	2	?	1	0
Glyptothorax_coracinus	1	?	2	?	1	0
Glyptothorax_stolickae	1	?	2	?	1	0
Glyptothorax_obscurus	1	?	2	?	1	0
Glyptothorax_silviae	1	?	2	?	1	0
Glyptothorax_madraspatanus	1	?	2	?	1	0
Erethistoides_sicula	1	?	2	?	1	0
Oreoglanis_tenuicauda	1	?	2	?	1	0
Oreoglanis_lepturus	1	?	2	?	1	0
Oreoglanis_heteropogon	1	?	2	?	1	0
Oreoglanis_frenatus	1	?	2	?	1	0
Oreoglanis_immaculatus	1	?	2	?	1	0
Oreoglanis_colurus	1	?	2	?	1	0
Oreoglanis_macronemus	1	?	2	?	1	0
Oreoglanis_sudarai	1	?	2	?	1	0
Oreoglanis_suraswadii	1	?	2	?	1	0
Oreoglanis_laciniosus	1	?	2	?	1	0
Glyptothorax_cavia	1	?	2	?	1	0
Glyptothorax_hainanensis	1	?	2	?	1	0
Glyptothorax_obliquimaculatus	1	?	2	?	1	0
Glyptothorax_ventrolineatus	1	?	2	?	1	0
Glyptothorax_davissinghi	1	?	2	?	1	0
Pseudecheneis_suppaetula	1	?	2	?	1	0
Pseudecheneis_tchangi	1	?	2	?	1	0
Pseudecheneis_serracula	1	?	2	?	1	0
Pseudecheneis_sirenica	1	?	2	?	1	0
Oreoglanis_vicinus	1	?	2	?	1	0
Oreoglanis_setiger	1	?	2	?	1	0
Oreoglanis_nakasathiani	1	?	2	?	1	0
Oreoglanis_infulatus	1	?	2	?	1	0
Nangra_bucculenta	1	?	2	?	1	0
Nangra_robusta	1	?	2	?	1	0
Oreoglanis_pumatensis	1	?	2	?	1	0
Nangra_ornata	1	?	2	?	1	0
Glyptothorax_botius	1	?	2	?	1	0
Glyptothorax_annandalei	1	?	2	?	1	0
Hara_filamentosus	1	?	2	?	1	0
Hara_longissima	1	?	2	?	1	0
Glyptothorax_strabonis	1	?	2	?	1	0
Glyptothorax_poonaensis	1	?	2	?	1	0
Glyptothorax_schmidti	1	?	2	?	1	0
Glyptothorax_macromaculatus	1	?	2	?	1	0
Glyptothorax_panda	1	?	2	?	1	0
Pareuchiloglanis_gongshanensis	1	?	2	?	1	0
Glyptothorax_kurdistanicus	1	?	2	?	1	0
Pseudecheneis_paucipunctata	1	?	2	?	1	0
Pseudecheneis_immaculata	1	?	2	?	1	0
Glyptosternon_reticulatum	1	?	2	?	1	0
Glyptosternon_malaisei	1	?	2	?	1	0
Glyptosternon_akhtari	1	?	2	?	1	0
Hara_spinulus	1	?	2	?	1	0
Hara_minuscula	1	?	2	?	1	0
Hara_koladynensis	1	?	2	?	1	0
Glyptothorax_horai	1	?	2	?	1	0
Glyptothorax_anamalaiensis	1	?	2	?	1	0
Glyptothorax_lonah	1	?	2	?	1	0
Glyptothorax_buchanani	1	?	2	?	1	0
Glyptothorax_rugimentum	1	?	2	?	1	0
Glyptothorax_longicauda	1	?	2	?	1	0
Pseudecheneis_paviei	1	?	2	?	1	0
Pseudecheneis_gracilis	1	?	2	?	1	0
Glyptothorax_pallozonus	1	?	2	?	1	0
Glyptothorax_conirostris	1	?	2	?	1	0
Glyptothorax_dorsalis	1	?	2	?	1	0
Erethistoides_senkhiensis	1	?	2	?	1	0
Pseudolaguvia_inornata	1	?	2	?	1	0
Gogangra_laevis	1	?	2	?	1	0
Pseudolaguvia_kapuri	1	?	2	?	1	0
Erethistoides_ascita	1	?	2	?	1	0
Euchiloglanis_dorsoarcus	1	?	2	?	1	0
Gagata_youssoufi	1	?	2	?	1	0
Bagarius_rutilus	1	?	2	?	1	0
Euchiloglanis_phongthoensis	1	?	2	?	1	0
Gagata_pakistanica	1	?	2	?	1	0
Glyptothorax_lampris	1	?	2	?	1	0
Gagata_gasawyuh	1	?	2	?	1	0
Glyptothorax_sykesi	1	?	2	?	1	0
Glyptothorax_fuscus	1	?	2	?	1	0
Pareuchiloglanis_rhabdurus	1	?	2	?	1	0
Pareuchiloglanis_macropterus	1	?	2	?	1	0
Pseudecheneis_stenura	1	?	2	?	1	0
Glyptothorax_longjiangensis	1	?	2	?	1	0
Glyptothorax_stocki	1	?	2	?	1	0
Glyptothorax_plectilis	1	?	2	?	1	0
Glyptothorax_deqinensis	1	?	2	?	1	0
Pseudecheneis_eddsi	1	?	2	?	1	0
Glyptothorax_chindwinica	1	?	2	?	1	0
Glyptothorax_laak	1	?	2	?	1	0
Glyptothorax_indicus	1	?	2	?	1	0
Pseudecheneis_sympelvica	1	?	2	?	1	0
Pseudecheneis_brachyurus	1	?	2	?	1	0
Glyptothorax_prashadi	1	?	2	?	1	0
Glyptothorax_burmanicus	1	?	2	?	1	0
Glyptothorax_interspinalus	1	?	2	?	1	0
Pseudecheneis_longipectoralis	1	?	2	?	1	0
Glyptothorax_armeniacus	1	?	2	?	1	0
Glyptothorax_kashmirensis	1	?	2	?	1	0
Glyptothorax_honghensis	1	?	2	?	1	0
Sisor_chennuah	1	?	2	?	1	0
Sisor_barakensis	1	?	2	?	1	0
Pseudolaguvia_ferula	1	?	2	?	1	0
Pseudolaguvia_foveolata	1	?	2	?	1	0
Myersglanis_jayarami	1	?	2	?	1	0
Pseudecheneis_crassicauda	1	?	2	?	1	0
Pseudexostoma_longipterus	1	?	2	?	1	0
Sisor_torosus	1	?	2	?	1	0
Glyptosternon_maculatum	1	?	2	?	1	0
Pareuchiloglanis_feae	1	?	2	?	1	0
Pareuchiloglanis_sinensis	1	?	2	?	1	0
Nangra_assamensis	1	?	2	?	1	0
Glyptothorax_striatus	1	?	2	?	1	0
Glyptothorax_quadriocellatus	1	?	2	?	1	0
Pseudecheneis_sulcatoides	1	?	2	?	1	0
Glyptothorax_housei	1	?	2	?	1	0
Glyptothorax_callopterus	1	?	2	?	1	0
Glyptothorax_sausii	1	?	2	?	1	0
Glyptothorax_manipurensis	1	?	2	?	1	0
Oreoglanis_insignis	1	?	2	?	1	0
Caelatoglanis_zonatus	1	?	2	?	1	0
Sisor_rheophilus	1	?	2	?	1	0
Pareuchiloglanis_gracilicaudata	1	?	2	?	1	0
Pareuchiloglanis_anteanalis	1	?	2	?	1	0
Pseudolaguvia_muricata	1	?	2	?	1	0
Pseudolaguvia_flavida	1	?	2	?	1	0
Pseudolaguvia_ferruginea	1	?	2	?	1	0
Glyptothorax_trewavasae	1	?	2	?	1	0
Erethistes_serratus	1	?	2	?	1	0
Glyptothorax_steindachneri	1	?	2	?	1	0
Glaridoglanis_andersonii	1	?	2	?	1	0
Glyptothorax_minimaculatus	1	?	2	?	1	0
Glyptothorax_jalalensis	1	?	2	?	1	0
Pseudecheneis_ukhrulensis	1	?	2	?	1	0
Rita_itchkeea	1	?	2	?	1	0
Glyptothorax_nelsoni	1	?	2	?	1	0
Pseudecheneis_maurus	1	?	2	?	1	0
Exostoma_barakensis	1	?	2	?	1	0
Glyptothorax_zhujiangensis	1	?	2	?	1	0
Exostoma_vinciguerrae	1	?	2	?	1	0
Exostoma_stuarti	1	?	2	?	1	0
Hara_horai	1	?	2	?	1	0
Erethistoides_infuscatus	1	?	2	?	1	0
Erethistoides_pipri	1	?	2	?	1	0
Pareuchiloglanis_kamengensis	1	?	2	?	1	0
Pareuchiloglanis_songmaensis	1	?	2	?	1	0
Glyptothorax_siamensis	1	?	2	?	1	0
Erethistoides_cavatura	1	?	2	?	1	0
Pareuchiloglanis_longicauda	1	?	2	?	1	0
Pareuchiloglanis_prolixdorsalis	1	?	2	?	1	0
Pareuchiloglanis_brevicaudatus	1	?	2	?	1	0
Conta_pectinata	1	?	2	?	1	0
Pareuchiloglanis_myzostoma	1	?	2	?	1	0
Pareuchiloglanis_robustus	1	?	2	?	1	0
Pareuchiloglanis_sichuanensis	1	?	2	?	1	0
Bagarius_suchus	1	?	2	?	1	0
Exostoma_berdmorei	1	?	2	?	1	0
Pareuchiloglanis_namdeensis	1	?	2	?	1	0
Chiasmodon_microcephalus	1	?	2	?	1	0
Chiasmodon_bolangeri	1	?	2	?	1	0
Chiasmodon_subniger	1	?	2	?	1	0
Chiasmodon_lavenbergi	1	?	2	?	1	0
Chiasmodon_asper	1	?	2	?	1	0
Chiasmodon_braueri	1	?	2	?	1	0
Chiasmodon_harteli	1	?	2	?	1	0
Chiasmodon_pluriradiatus	1	?	2	?	1	0
Pseudoscopelus_australis	1	?	2	?	1	0
Pseudoscopelus_astronesthidens	1	?	2	?	1	0
Pseudoscopelus_cephalus	1	?	2	?	1	0
Pseudoscopelus_scutatus	1	?	2	?	1	0
Pseudoscopelus_albeolus	1	?	2	?	1	0
Pseudoscopelus_aphos	1	?	2	?	1	0
Kali_colubrina	1	?	2	?	1	0
Kali_falx	1	?	2	?	1	0
Kali_macrodon	1	?	2	?	1	0
Kali_kerberti	1	?	2	?	1	0
Dysalotus_oligoscolus	1	?	2	?	1	0
Kali_indica	1	?	2	?	1	0
Kali_macrura	1	?	2	?	1	0
Kali_caribbaea	1	?	2	?	1	0
Kali_normani	1	?	2	?	1	0
Pseudoscopelus_lavenbergi	1	?	2	?	1	0
Pseudoscopelus_stellatus	1	?	2	?	1	0
Pseudoscopelus_vityazi	1	?	2	?	1	0
Pseudoscopelus_sagamianus	1	?	2	?	1	0
Pseudoscopelus_altipinnis	1	?	2	?	1	0
Pseudoscopelus_parini	1	?	2	?	1	0
Pseudoscopelus_scriptus	1	?	2	?	1	0
Pseudoscopelus_bothrorrhinos	1	?	2	?	1	0
Pseudoscopelus_obtusifrons	1	?	2	?	1	0
Pseudoscopelus_microps	1	?	2	?	1	0
Chiasmodon_niger	1	?	2	?	1	0
Dysalotus_alcocki	1	?	2	?	1	0
Kali_parri	1	?	2	?	1	0
Parapercis_colias	1	?	2	?	1	0
Parapercis_stricticeps	1	?	2	?	1	0
Parapercis_elongata	1	?	2	?	1	0
Parapercis_allporti	1	?	2	?	1	0
Parapercis_atlantica	1	?	2	?	1	0
Parapercis_vittafrons	1	?	2	?	1	0
Parapercis_tetracantha	1	?	2	?	1	0
Pseudopercis_semifasciata	1	?	2	?	1	0
Parapercis_phenax	1	?	2	?	1	0
Parapercis_queenslandica	1	?	2	?	1	0
Parapercis_naevosa	1	?	2	?	1	0
Parapercis_binivirgata	1	?	2	?	1	0
Parapercis_macrophthalma	1	?	2	?	1	0
Parapercis_diagonalis	1	?	2	?	1	0
Parapercis_diplospilus	1	?	2	?	1	0
Parapercis_okamurai	1	?	2	?	1	0
Pseudopercis_numida	1	?	2	?	1	0
Parapercis_simulata	1	?	2	?	1	0
Parapercis_xanthozona	1	?	2	?	1	0
Parapercis_clathrata	1	?	2	?	1	0
Kochichthys_flavofasciatus	1	?	2	?	1	0
Parapercis_multifasciata	1	?	2	?	1	0
Parapercis_compressa	1	?	2	?	1	0
Prolatilus_jugularis	1	?	2	?	1	0
Parapercis_flavolabiata	1	?	2	?	1	0
Parapercis_somaliensis	1	?	2	?	1	0
Parapercis_alboguttata	1	?	2	?	1	0
Parapercis_pulchella	1	?	2	?	1	0
Parapercis_lineopunctata	1	?	2	?	1	0
Parapercis_shaoi	1	?	2	?	1	0
Parapercis_maculata	1	?	2	?	1	0
Parapercis_filamentosa	1	?	2	?	1	0
Parapercis_decemfasciata	1	?	2	?	1	0
Parapercis_natator	1	?	2	?	1	0
Parapercis_haackei	1	?	2	?	1	0
Parapercis_ramsayi	1	?	2	?	1	0
Parapercis_albipinna	1	?	2	?	1	0
Parapercis_ommatura	1	?	2	?	1	0
Parapercis_katoi	1	?	2	?	1	0
Parapercis_millepunctata	1	?	2	?	1	0
Parapercis_gilliesii	1	?	2	?	1	0
Parapercis_tetracanthus	1	?	2	?	1	0
Parapercis_colemani	1	?	2	?	1	0
Parapercis_xanthogramma	1	?	2	?	1	0
Parapercis_banoni	1	?	2	?	1	0
Parapercis_punctata	1	?	2	?	1	0
Parapercis_multiplicata	1	?	2	?	1	0
Parapercis_biordinis	1	?	2	?	1	0
Parapercis_lata	1	?	2	?	1	0
Parapercis_nebulosa	1	?	2	?	1	0
Parapercis_rufa	1	?	2	?	1	0
Parapercis_signata	1	?	2	?	1	0
Parapercis_fuscolineata	1	?	2	?	1	0
Parapercis_dockinsi	1	?	2	?	1	0
Parapercis_sexlorata	1	?	2	?	1	0
Parapercis_pacifica	1	?	2	?	1	0
Parapercis_aurantiaca	1	?	2	?	1	0
Parapercis_snyderi	1	?	2	?	1	0
Parapercis_muronis	1	?	2	?	1	0
Parapercis_australis	1	?	2	?	1	0
Parapercis_kamoharai	1	?	2	?	1	0
Parapercis_robinsoni	1	?	2	?	1	0
Parapercis_flavolineata	1	?	2	?	1	0
Parapercis_punctulata	1	?	2	?	1	0
Parapercis_maritzi	1	?	2	?	1	0
Pinguipes_chilensis	1	?	2	?	1	0
Parapercis_cylindrica	1	?	2	?	1	0
Pinguipes_brasilianus	1	?	2	?	1	0
Ryukyupercis_gushikeni	1	?	2	?	1	0
Parapercis_striolata	1	?	2	?	1	0
Parapercis_flavescens	1	?	2	?	1	0
Parapercis_schauinslandii	1	?	2	?	1	0
Parapercis_mimaseana	1	?	2	?	1	0
Parapercis_basimaculata	1	?	2	?	1	0
Parapercis_roseoviridis	1	?	2	?	1	0
Parapercis_sexfasciata	1	?	2	?	1	0
Parapercis_hexophtalma	1	?	2	?	1	0
Simipercis_trispinosa	1	?	2	?	1	0
Hime_curtirostris	?	1	?	2	0	1
Hime_microps	?	1	?	2	0	1
Hime_purpurissata	?	1	?	2	0	1
Aulopus_nanae	?	1	?	2	0	1
Aulopus_bajacali	?	1	?	2	0	1
Aulopus_purpurissatus	?	1	?	2	0	1
Hime_damasi	?	1	?	2	0	1
Nematonotus_bottae	?	1	?	2	0	1
Hime_formosanus	?	1	?	2	0	1
Aulopus_cadenati	?	1	?	2	0	1
Aulopus_diactithrix	?	1	?	2	0	1
Nemadoras_hemipeltis	1	?	2	?	1	0
Opsodoras_stuebelii	1	?	2	?	1	0
Nemadoras_trimaculatus	1	?	2	?	1	0
Agamyxis_pectinifrons	1	?	2	?	1	0
Rhynchodoras_woodsi	1	?	2	?	1	0
Leptodoras_copei	1	?	2	?	1	0
Trachydoras_brevis	1	?	2	?	1	0
Leptodoras_oyakawai	1	?	2	?	1	0
Leptodoras_cataniai	1	?	2	?	1	0
Leptodoras_sp._(Vigliotta_2008)	1	?	2	?	1	0
Leptodoras_myersi	1	?	2	?	1	0
Hypodoras_forficulatus	1	?	2	?	1	0
Hemidoras_morrisi	1	?	2	?	1	0
Hemidoras_stenopeltis	1	?	2	?	1	0
Centrodoras_hasemani	1	?	2	?	1	0
Oxydoras_sifontesi	1	?	2	?	1	0
Opsodoras_ternetzi	1	?	2	?	1	0
Oxydoras_kneri	1	?	2	?	1	0
Kalyptodoras_bahiensis	1	?	2	?	1	0
Rhinodoras_gallagheri	1	?	2	?	1	0
Rhinodoras_armbrusteri	1	?	2	?	1	0
Leptodoras_rogersae	1	?	2	?	1	0
Leptodoras_nelsoni	1	?	2	?	1	0
Physopyxis_cristata	1	?	2	?	1	0
Platydoras_hancockii	1	?	2	?	1	0
Platydoras_armatulus	1	?	2	?	1	0
Doras_fimbriatus	1	?	2	?	1	0
Amblydoras_gonzalezi	1	?	2	?	1	0
Doras_higuchii	1	?	2	?	1	0
Physopyxis_ananas	1	?	2	?	1	0
Doras_zuanoni	1	?	2	?	1	0
Doras_eigenmanni	1	?	2	?	1	0
Trachydoras_steindachneri	1	?	2	?	1	0
Trachydoras_paraguayensis	1	?	2	?	1	0
Trachydoras_nattereri	1	?	2	?	1	0
Hemidoras_sp._(Vigliotta_2008)	1	?	2	?	1	0
Leptodoras_juruensis	1	?	2	?	1	0
Acanthodoras_depressus	1	?	2	?	1	0
Centrochir_crocodili	1	?	2	?	1	0
Megalodoras_guayoensis	1	?	2	?	1	0
Centrodoras_brachiatus	1	?	2	?	1	0
Platydoras_brachylecis	1	?	2	?	1	0
Megalodoras_granulosus	1	?	2	?	1	0
Leptodoras_hasemani	1	?	2	?	1	0
Leptodoras_linnelli	1	?	2	?	1	0
Leptodoras_acipenserinus	1	?	2	?	1	0
Opsodoras_morei	1	?	2	?	1	0
Physopyxis_lyra	1	?	2	?	1	0
Leptodoras_praelongus	1	?	2	?	1	0
Amblydoras_affinis	1	?	2	?	1	0
Amblydoras_monitor	1	?	2	?	1	0
Amblydoras_bolivarensis	1	?	2	?	1	0
Amblydoras_nauticus	1	?	2	?	1	0
Nemadoras_humeralis	1	?	2	?	1	0
Merodoras_nheco	1	?	2	?	1	0
Nemadoras_elongatus	1	?	2	?	1	0
Astrodoras_asterifrons	1	?	2	?	1	0
Doras_punctatus	1	?	2	?	1	0
Doras_micropoeus	1	?	2	?	1	0
Rhinodoras_dorbignyi	1	?	2	?	1	0
Doraops_zuloagai	1	?	2	?	1	0
Rhinodoras_thomersoni	1	?	2	?	1	0
Rhinodoras_boehlkei	1	?	2	?	1	0
Opsodoras_boulengeri	1	?	2	?	1	0
Doras_phlyzakion	1	?	2	?	1	0
Lithodoras_dorsalis	1	?	2	?	1	0
Acanthodoras_spinosissimus	1	?	2	?	1	0
Acanthodoras_cataphractus	1	?	2	?	1	0
Hassar_wilderi	1	?	2	?	1	0
Anadoras_insculptus	1	?	2	?	1	0
Anadoras_weddellii	1	?	2	?	1	0
Anadoras_regani	1	?	2	?	1	0
Rhynchodoras_castilloi	1	?	2	?	1	0
Rhynchodoras_xingui	1	?	2	?	1	0
Bathyphylax_bombifrons	1	1	1	1	1	1
Mephisto_fraserbrunneri	1	1	1	1	1	1
Parahollardia_schmidti	1	1	1	1	1	1
Halimochirurgus_centriscoides	1	1	1	1	1	1
Hollardia_meadi	1	1	1	1	1	1
Hollardia_goslinei	1	1	1	1	1	1
Hollardia_hollardi	1	1	1	1	1	1
Tydemania_navigatoris	1	1	1	1	1	1
Triacanthodes_indicus	1	1	1	1	1	1
Halimochirurgus_alcocki	1	1	1	1	1	1
Triacanthodes_intermedius	1	1	1	1	1	1
Macrorhamphosodes_uradoi	1	1	1	1	1	1
Triacanthodes_ethiops	1	1	1	1	1	1
Atrophacanthus_japonicus	1	1	1	1	1	1
Macrorhamphosodes_platycheilus	1	1	1	1	1	1
Paratriacanthodes_retrospinis	1	1	1	1	1	1
Paratriacanthodes_herrei	1	1	1	1	1	1
Paratriacanthodes_abei	1	1	1	1	1	1
Bathyphylax_omen	1	1	1	1	1	1
Bathyphylax_pruvosti	1	1	1	1	1	1
Johnsonina_eriomma	1	1	1	1	1	1
Noturus_leptacanthus	1	?	2	?	1	0
Noturus_hildebrandi	1	?	2	?	1	0
Astephus_sp._(Lundberg_1992)	1	?	2	?	1	0
Noturus_maydeni	1	?	2	?	1	0
Astephus_antiquus	1	?	2	?	1	0
Noturus_flavipinnis	1	?	2	?	1	0
Noturus_gilberti	1	?	2	?	1	0
Noturus_albater	1	?	2	?	1	0
Noturus_miurus	1	?	2	?	1	0
Noturus_munitus	1	?	2	?	1	0
Noturus_elegans	1	?	2	?	1	0
Noturus_baileyi	1	?	2	?	1	0
Noturus_flavater	1	?	2	?	1	0
Noturus_furiosus	1	?	2	?	1	0
Noturus_eleutherus	1	?	2	?	1	0
Noturus_phaeus	1	?	2	?	1	0
Astephus_calvus	1	?	2	?	1	0
Noturus_gladiator	1	?	2	?	1	0
Astephus_resimus	1	?	2	?	1	0
Ameiurus_sp._(Vigliotta_2008)	1	?	2	?	1	0
Noturus_funebris	1	?	2	?	1	0
Noturus_stanauli	1	?	2	?	1	0
Prietella_lundbergi	1	?	2	?	1	0
Noturus_lachneri	1	?	2	?	1	0
Noturus_nocturnus	1	?	2	?	1	0
Noturus_placidus	1	?	2	?	1	0
Noturus_taylori	1	?	2	?	1	0
Noturus_exilis	1	?	2	?	1	0
Noturus_crypticus	1	?	2	?	1	0
Noturus_fasciatus	1	?	2	?	1	0
Ictalurus_ochoterenai	1	?	2	?	1	0
Ictalurus_sp._(Vigliotta_2008)	1	?	2	?	1	0
Noturus_trautmani	1	?	2	?	1	0
Ogcocephalus_corniger	1	?	2	?	1	0
Ogcocephalus_pantostictus	1	?	2	?	1	0
Ogcocephalus_pumilus	1	?	2	?	1	0
Ogcocephalus_rostellum	1	?	2	?	1	0
Ogcocephalus_notatus	1	?	2	?	1	0
Ogcocephalus_darwini	1	?	2	?	1	0
Zalieutes_elater	1	?	2	?	1	0
Malthopsis_gigas	1	?	2	?	1	0
Malthopsis_gnoma	1	?	2	?	1	0
Malthopsis_mitrigera	1	?	2	?	1	0
Malthopsis_annulifera	1	?	2	?	1	0
Malthopsis_lutea	1	?	2	?	1	0
Coelophrys_arca	1	?	2	?	1	0
Coelophrys_brevipes	1	?	2	?	1	0
Coelophrys_mollis	1	?	2	?	1	0
Coelophrys_micropa	1	?	2	?	1	0
Zalieutes_mcgintyi	1	?	2	?	1	0
Halieutopsis_stellifera	1	?	2	?	1	0
Coelophrys_oblonga	1	?	2	?	1	0
Coelophrys_bradburyae	1	?	2	?	1	0
Halieutopsis_nasuta	1	?	2	?	1	0
Halicmetus_niger	1	?	2	?	1	0
Malthopsis_tiarella	1	?	2	?	1	0
Solocisquama_stellulata	1	?	2	?	1	0
Halieutopsis_bathyoreos	1	?	2	?	1	0
Halieutaea_nigra	1	?	2	?	1	0
Ogcocephalus_porrectus	1	?	2	?	1	0
Solocisquama_carinata	1	?	2	?	1	0
Coelophrys_brevicaudata	1	?	2	?	1	0
Dibranchus_sparsus	1	?	2	?	1	0
Ogcocephalus_cubifrons	1	?	2	?	1	0
Halieutopsis_andriashevi	1	?	2	?	1	0
Dibranchus_spongiosa	1	?	2	?	1	0
Dibranchus_hystrix	1	?	2	?	1	0
Dibranchus_velutinus	1	?	2	?	1	0
Dibranchus_japonicus	1	?	2	?	1	0
Halieutaea_coccinea	1	?	2	?	1	0
Dibranchus_discors	1	?	2	?	1	0
Dibranchus_accinctus	1	?	2	?	1	0
Dibranchus_tremendus	1	?	2	?	1	0
Dibranchus_cracens	1	?	2	?	1	0
Halieutopsis_simula	1	?	2	?	1	0
Halieutaea_fumosa	1	?	2	?	1	0
Halieutopsis_vermicularis	1	?	2	?	1	0
Halieutaea_indica	1	?	2	?	1	0
Halieutaea_fitzsimonsi	1	?	2	?	1	0
Dibranchus_nudivomer	1	?	2	?	1	0
Halicmetus_reticulatus	1	?	2	?	1	0
Halieutopsis_tumifrons	1	?	2	?	1	0
Malthopsis_retfera	1	?	2	?	1	0
Dibranchus_spinosus	1	?	2	?	1	0
Halieutaea_brevicauda	1	?	2	?	1	0
Halieutaea_stellata	1	?	2	?	1	0
Malthopsis_jordani	1	?	2	?	1	0
Dibranchus_erinaceus	1	?	2	?	1	0
Halicmetus_ruber	1	?	2	?	1	0
Halieutopsis_galatea	1	?	2	?	1	0
Halieutopsis_margaretae	1	?	2	?	1	0
Halieutaea_retifera	1	?	2	?	1	0
Halieutichthys_aculeatus	1	?	2	?	1	0
Dibranchus_atlanticus	1	?	2	?	1	0
Ogcocephalus_parvus	1	?	2	?	1	0
Ogcocephalus_vespertilio	1	?	2	?	1	0
Ogcocephalus_nasutus	1	?	2	?	1	0
Ogcocephalus_declivirostris	1	?	2	?	1	0
Solocisquama_erythrina	1	?	2	?	1	0
Halieutaea_hancocki	1	?	2	?	1	0
Halieutopsis_ingerorum	1	?	2	?	1	0
Racovitzia_harrissoni	1	1	2	2	1	1
Gymnodraco_victori	1	1	2	2	1	1
Prionodraco_evansii	1	1	2	2	1	1
Acanthodraco_dewitti	1	1	2	2	1	1
Bathydraco_joannae	1	1	2	2	1	1
Bathydraco_macrolepis	1	1	2	2	1	1
Bathydraco_antarcticus	1	1	2	2	1	1
Psilodraco_breviceps	1	1	2	2	1	1
Bathydraco_scotiae	1	1	2	2	1	1
Parachaenichthys_georgianus	1	1	2	2	1	1
Akarotaxis_nudiceps	1	1	2	2	1	1
Racovitzia_glacialis	1	1	2	2	1	1
Bathydraco_marri	1	1	2	2	1	1
Cranoglanis_songhongensis	1	?	2	?	1	0
Cranoglanis_multiradiatus	1	?	2	?	1	0
Cranoglanis_caolangensis	1	?	2	?	1	0
Cranoglanis_henrici	1	?	2	?	1	0
Paraplotosus_muelleri	1	?	2	?	1	0
Paraplotosus_butleri	1	?	2	?	1	0
Oloplotosus_mariae	1	?	2	?	1	0
Oloplotosus_torobo	1	?	2	?	1	0
Euristhmus_microceps	1	?	2	?	1	0
Euristhmus_sandrae	1	?	2	?	1	0
Plotosus_brevibarbus	1	?	2	?	1	0
Neosilurus_gloveri	1	?	2	?	1	0
Neosilurus_coatesi	1	?	2	?	1	0
Neosilurus_gjellerupi	1	?	2	?	1	0
Plotosus_nhatrangensis	1	?	2	?	1	0
Plotosus_abbreviatus	1	?	2	?	1	0
Plotosus_nkunga	1	?	2	?	1	0
Plotosus_japonicus	1	?	2	?	1	0
Oloplotosus_luteus	1	?	2	?	1	0
Neosilurus_pseudospinosus	1	?	2	?	1	0
Neosilurus_mollespiculum	1	?	2	?	1	0
Euristhmus_nudiceps	1	?	2	?	1	0
Euristhmus_microphthalmus	1	?	2	?	1	0
Neosiluroides_cooperensis	1	?	2	?	1	0
Plotosus_papuensis	1	?	2	?	1	0
Plotosus_fisadoha	1	?	2	?	1	0
Neosilurus_idenburgi	1	?	2	?	1	0
Kentrocapros_rosapinto	1	1	2	2	1	1
Kentrocapros_eco	1	1	2	2	1	1
Kentrocapros_flavofasciatus	1	1	2	2	1	1
Polyplacapros_tyleri	1	1	2	2	1	1
Anoplocapros_amygdaloides	1	1	2	2	1	1
Aracana_ornata	1	1	2	2	1	1
Capropygia_unistriata	1	1	2	2	1	1
Anoplocapros_inermis	1	1	2	2	1	1
Anoplocapros_lenticularis	1	1	2	2	1	1
Caprichthys_gymnura	1	1	2	2	1	1
Porichthys_analis	1	1	2	2	1	1
Porichthys_oculellus	1	1	2	2	1	1
Halophryne_diemensis	1	1	2	2	1	1
Halophryne_ocellatus	1	1	2	2	1	1
Halophryne_hutchinsi	1	1	2	2	1	1
